title,author,venue_name,publish_date,url,code,crawl_timestamp
<i>NEPTUNE</i> : A Comprehensive Framework for Managing Serverless Functions at the Edge,"Luciano Baresi, Davide Yi Xian Hu, Giovanni Quattrocchi, Luca Terracciano","<ul><li><span style=""color:#FF5733;"">ACM Transactions on Autonomous and Adaptive Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2023-12-04</span></li>","<ul><li><a href=""https://doi.org/10.1145/3634750"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:30
<i>PHOENIX</i>: Misconfiguration Detection for AWS Serverless Computing,"Jinfeng Wen, Haodi Ping","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Cloud Computing</span></li></ul>","<li><span style=""color:#FF5733;"">2025-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/tcc.2025.3577211"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:51
<i>QUALX2.0</i>: a qualitative phase analysis software using the freely available database POW_COD,"Angela Altomare, Nicola Corriero, Corrado Cuocci, Aurelia Falcicchio, Anna Moliterni, Rosanna Rizzi","<ul><li><span style=""color:#FF5733;"">Journal of Applied Crystallography</span></li></ul>","<li><span style=""color:#FF5733;"">2015-02-20</span></li>","<ul><li><a href=""https://doi.org/10.1107/s1600576715002319"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:17
<i>Resilient Edge</i>: Building an Adaptive and Resilient Multi-Communication Network for IoT Edge Using LPWAN and WiFi,"Vijay Kumar, Poonam Yadav, Leandro Soares Indrusiak","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Network and Service Management</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-13</span></li>","<ul><li><a href=""https://doi.org/10.1109/tnsm.2022.3228291"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:47
<i>SCOPE</i> : Performance Testing for Serverless Computing,"Jinfeng Wen, Zhenpeng Chen, J. Q. Zhao, Federica Sarro, Haodi Ping, Ying Zhang, Shangguang Wang, Xuanzhe Liu","<ul><li><span style=""color:#FF5733;"">ACM Transactions on Software Engineering and Methodology</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-14</span></li>","<ul><li><a href=""https://doi.org/10.1145/3717609"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:25
<i>faas‐sim</i>: A trace‐driven simulation framework for serverless edge computing platforms,"Philipp Raith, Thomas Rausch, Alireza Furutanpey, Schahram Dustdar","<ul><li><span style=""color:#FF5733;"">Software Practice and Experience</span></li></ul>","<li><span style=""color:#FF5733;"">2023-10-18</span></li>","<ul><li><a href=""https://doi.org/10.1002/spe.3277"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:27
<i>func</i>X: Federated Function as a Service for Science,"Zhuozhao Li, Ryan Chard, Yadu Babuji, Ben Galewsky, Tyler J. Skluzacek, Kirill Nagaitsev, Anna Woodard, Ben Blaiszik, Josh Bryan, Daniel S. Katz, Ian Foster, Kyle Chard","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Parallel and Distributed Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2022-09-22</span></li>","<ul><li><a href=""https://doi.org/10.1109/tpds.2022.3208767"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:23
<i>snpGeneSets</i>: An <i>R</i> Package for Genome-Wide Study Annotation,"Hao Mei, Lianna Li, Fan Jiang, Jeannette Simino, Michael Griswold, Thomas H. Mosley, Shijian Liu","<ul><li><span style=""color:#FF5733;"">G3 Genes Genomes Genetics</span></li></ul>","<li><span style=""color:#FF5733;"">2016-12-01</span></li>","<ul><li><a href=""https://doi.org/10.1534/g3.116.034694"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:47
<scp>AWS</scp> Lambda,Abhishek Mishra,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2019-08-09</span></li>","<ul><li><a href=""https://doi.org/10.1002/9781119556749.ch12"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:11
<scp>Medusa:</scp> Accelerating Serverless LLM Inference with Materialization,"Shaoxun Zeng, Minhui Xie, S.Y. Gao, Youmin Chen, Youyou Lu","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-03</span></li>","<ul><li><a href=""https://doi.org/10.1145/3669940.3707285"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:51
<scp>SciMAT</scp>: A new science mapping analysis software tool,"Manuel J. Cobo, A.G. López‐Herrera, Enrique Herrera‐Viedma, Francisco Herrera","<ul><li><span style=""color:#FF5733;"">Journal of the American Society for Information Science and Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2012-07-02</span></li>","<ul><li><a href=""https://doi.org/10.1002/asi.22688"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:13
<scp>Strega</scp> : An HTTP Server for FPGAs,"Fabio Maschi, Gustavo Alonso","<ul><li><span style=""color:#FF5733;"">ACM Transactions on Reconfigurable Technology and Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2023-10-10</span></li>","<ul><li><a href=""https://doi.org/10.1145/3611312"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:36
A BRIEF OVERVIEW OF CLOUD COMPUTING,"Nandini Karnakota, Algubelly Yashwanth Reddy","<ul><li><span style=""color:#FF5733;"">Global Journal For Research Analysis</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-15</span></li>","<ul><li><a href=""https://doi.org/10.36106/gjra/6003461"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:30
A Beginners Guide to Amazon Web Services,"Parul Dubey, Rohit Raja","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2023-11-21</span></li>","<ul><li><a href=""https://doi.org/10.1201/9781003406136"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:22
A Billion SMT Queries a Day (Invited Paper),Neha Rungta,"<ul><li><span style=""color:#FF5733;"">Lecture notes in computer science</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-3-031-13185-1_1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:47
A Blockchain Based Online Trading System for DDoS Mitigation Services,"Xue Yang, Bingyang Liu, Fei Yang, Chuang Wang","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-12-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/bdcloud.2018.00151"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:50
A Blockchain and Fingerprinting Traceability Method for Digital Product Lifecycle Management,"J. L. González-Compeán, Victor J. Sosa‐Sosa, José Juan García-Hernández, Hiram Galeana‐Zapién, Hugo G. Reyes‐Anastacio","<ul><li><span style=""color:#FF5733;"">Sensors</span></li></ul>","<li><span style=""color:#FF5733;"">2022-11-01</span></li>","<ul><li><a href=""https://doi.org/10.3390/s22218400"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:22
A Blockchain and Metaheuristic-Enabled Distributed Architecture for Smart Agricultural Analysis and Ledger Preservation Solution: A Collaborative Approach,"Abdullah Ayub Khan, Zaffar Ahmed Shaikh, Larisa Belinskaja, Лаура Байтенова, Yulia Vlasova, Zhanneta I. Gerzelieva, Asif Ali Laghari, Abdul Ahad Abro, Sergey Barykin","<ul><li><span style=""color:#FF5733;"">Applied Sciences</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-29</span></li>","<ul><li><a href=""https://doi.org/10.3390/app12031487"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:00
A Blockchain-Based Auditable Semi-Asynchronous Federated Learning for Heterogeneous Clients,"Qian Zhuohao, Muhammad Firdaus, Siwan Noh, Kyung-Hyune Rhee","<ul><li><span style=""color:#FF5733;"">IEEE Access</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/access.2023.3335603"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:31
A Blockchain-Enabled Serverless Approach for IoT Healthcare Applications,"Mohsen Ghorbian, Mostafa Ghobaei-Arani","<ul><li><span style=""color:#FF5733;"">Lecture Notes on Data Engineering and Communications Technologies</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-3-031-26633-1_8"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 16:00:51
A Blockchain-Enabled Serverless Security Mechanism for IoT-Based Drones,"Mohsen Ghorbian, Mostafa Ghobaei‐Arani","<ul><li><span style=""color:#FF5733;"">Signals and communication technology</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-3-031-50733-5_3"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:57
A Blueprint for Building Serverless Applications on the Net,"Asad I. Khan, R.S. Spindler","<ul><li><span style=""color:#FF5733;"">CoRR</span></li></ul>","<li><span style=""color:#FF5733;"">2001-01-01</span></li>","<ul><li><a href=""https://arxiv.org/abs/cs/0107009"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
A Brief History of Cloud Application Architectures,Nane Kratzke,"<ul><li><span style=""color:#FF5733;"">Applied Sciences</span></li></ul>","<li><span style=""color:#FF5733;"">2018-08-14</span></li>","<ul><li><a href=""https://doi.org/10.3390/app8081368"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:24
A Brief History of Cloud Application Architectures: From Deployment Monoliths via Microservices to Serverless Architectures and Possible Roads Ahead,Nane Kratzke,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-07-16</span></li>","<ul><li><a href=""https://doi.org/10.20944/preprints201807.0276.v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:48
A Brief Study on Web Technology,Sushil Bhardwaj,"<ul><li><span style=""color:#FF5733;"">International Journal of Innovative Research in Computer Science & Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2021-11-01</span></li>","<ul><li><a href=""https://doi.org/10.55524/ijircst.2021.9.6.61"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:08
A CRYPTO-TWIN FRAMEWORK FOR THE AEC INDUSTRY - ENABLING DIGITAL TWINS WITH BLOCKCHAIN TECHNOLOGIES,"Theodoros Dounas, Davide Lombardi, Jiri Vele, Simon Prokop","<ul><li><span style=""color:#FF5733;"">Architecture and Planning Journal (APJ)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-03-30</span></li>","<ul><li><a href=""https://doi.org/10.54729/2789-8547.1215"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:56
A CTI System to Support the Seamless Workplace and Its Implementation,"Toru Watanabe, Hisao Koizumi","<ul><li><span style=""color:#FF5733;"">Electrical Engineering in Japan</span></li></ul>","<li><span style=""color:#FF5733;"">2014-04-21</span></li>","<ul><li><a href=""https://doi.org/10.1002/eej.22530"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:53
A Case Study of the Security Vetting Process of Smart-home Assistant Applications,"Hang Hu, Limin Yang, Shihan Lin, Gang Wang","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2020-05-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/spw50608.2020.00029"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:35
"A Case Study on the Stability of Performance Tests for Serverless
  Applications","Simon Eismann, Diego Elias Costa, Lizhi Liao, Cor-Paul Bezemer, Weiyi Shang, André van Hoorn, Samuel Kounev","<ul><li><span style=""color:#FF5733;"">Journal of Systems and Software</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<ul><li><span style=""color:#FF5733;"">2021-07-28</span></li><li><span style=""color:#3357FF;"">2021-07-28</span></li></ul>","<ul><li><a href=""https://doi.org/10.1016/j.jss.2022.111294"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2107.13320v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 17:17:20
A Case of Multi-Resource Fairness for Serverless Workflows (Work In Progress Paper),"Amit Samanta, Ryan Stutsman","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2023-04-03</span></li>","<ul><li><a href=""https://doi.org/10.1145/3578245.3585033"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
A Century-Long Challenge in Teletraffic Theory: Blocking Probability Evaluation for Overflow Loss Systems With Mutual Overflow,"Eric W. M. Wong, Yin-Chi Chan","<ul><li><span style=""color:#FF5733;"">IEEE Access</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://doi.org/10.36227/techrxiv.23292908.v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:50
A Chatbot Tutor Can Lessen the Gender Confidence Gap in Information Systems Learning,"Cherileigh Leavitt, Madison Corbin, Mark Keith, Ryan M. Schuetzler, Gregory J. Anderson, Degan Kettles","<ul><li><span style=""color:#FF5733;"">Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.24251/hicss.2022.124"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:15
A Cheap and Safe COTS Wormhole for Local Area Networks,"Andrey Brito, Francisco Brasileiro","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2005-04-19</span></li>","<ul><li><a href=""https://doi.org/10.1109/ipdps.2005.5"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:50
A Cloud Monitor to Reduce Energy Consumption With Constrained Optimization of Server Loads,Ergun Biçici,"<ul><li><span style=""color:#FF5733;"">IEEE Access</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/access.2024.3365674"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:19
A Cloud Native Framework for Real-time Pricing in e-Commerce,"Archana Kumari, S. Mohan Kumar","<ul><li><span style=""color:#FF5733;"">International Journal of Advanced Computer Science and Applications</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://doi.org/10.14569/ijacsa.2023.0140457"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:56
A Cloud Pub/Sub Architecture to Integrate Google Big Query with Elasticsearch using Cloud Functions,"Sergio Laureano Gutiérrez, Yasiel Pérez Vera","<ul><li><span style=""color:#FF5733;"">International Journal of Computing</span></li></ul>","<li><span style=""color:#FF5733;"">2022-09-30</span></li>","<ul><li><a href=""https://doi.org/10.47839/ijc.21.3.2694"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:44
A Cloud Video Streaming Taxonomy (CVST),Koffka Khan,"<ul><li><span style=""color:#FF5733;"">International Journal of Latest Engineering Research and Applications (IJLERA)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-11-08</span></li>","<ul><li><a href=""https://doi.org/10.56581/ijlera.8.11.39-61"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:34
A Cloud-Agnostic Serverless Architecture for Distributed Machine Learning,"Ionut Predoaia, Pedro Garcı́a-López","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2024-12-16</span></li>","<ul><li><a href=""https://doi.org/10.1109/bdcat63179.2024.00032"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
A Cloud-Based Computing Framework for Artificial Intelligence Innovation in Support of Multidomain Operations,"James Robertson, John M. Fossaceca, Kelly Bennett","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Engineering Management</span></li></ul>","<li><span style=""color:#FF5733;"">2021-07-27</span></li>","<ul><li><a href=""https://doi.org/10.1109/tem.2021.3088382"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:00:51
A Cloud-Based Data Collaborative to Combat the COVID-19 Pandemic and to Solve Major Technology Challenges,"Max Cappellari, John Belstner, Bryan Rodriguez, Jeff Sedayao","<ul><li><span style=""color:#FF5733;"">Future Internet</span></li></ul>","<li><span style=""color:#FF5733;"">2021-02-27</span></li>","<ul><li><a href=""https://www.preprints.org/manuscript/202012.0488/v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:26
A Cloud-Based Data Storage and Visualization Tool for Smart City IoT: Flood Warning as an Example Application,"Victor Ariel Leal Sobral, Jacob D. Nelson, Loza Asmare, Abdullah Al Mahmood, G. E. Mitchell, Kwadwo Tenkorang, Conor Todd, Bradford Campbell, Jonathan L. Goodall","<ul><li><span style=""color:#FF5733;"">Smart Cities</span></li></ul>","<li><span style=""color:#FF5733;"">2023-05-19</span></li>","<ul><li><a href=""https://doi.org/10.3390/smartcities6030068"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:00
A Cloud-Based Deep Learning Framework for Remote Detection of Diabetic Foot Ulcers,"Bill Cassidy, Neil D. Reeves, Joseph M Pappachan, Naseer Ahmad, Samantha Haycocks, David Gillespie, Moi Hoon Yap","<ul><li><span style=""color:#FF5733;"">IEEE Pervasive Computing</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-14</span></li>","<ul><li><a href=""https://doi.org/10.1109/mprv.2021.3135686"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:17
